id,device_identifier,ts_generation,co2,humidity,pressure,temperature,battery
162422,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692997961250,458,44.5,1006.5,24.9,
162439,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692998561230,470,48.0,1006.6,24.7,
162458,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692999161150,454,44.5,1006.6,24.7,
162476,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1692999761144,449,39.5,1006.6,26.5,
162495,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693000361128,446,37.5,1006.7,27.6,
162513,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693000961102,455,38.0,1006.7,27.6,
162532,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693001561074,451,39.0,1006.9,27.2,
162550,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693002161086,449,39.0,1006.7,27.1,
162568,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693002760989,430,38.5,1006.7,27.0,
162587,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693003360988,440,39.0,1006.6,27.0,
162606,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693003960960,454,39.5,1006.7,26.5,
162624,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693004560920,458,42.0,1006.7,26.0,
162643,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693005160900,463,44.0,1006.4,25.3,
162661,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693005760874,474,44.5,1006.6,24.5,
162680,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693006360860,507,50.5,1006.5,23.7,
162698,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693006960812,467,50.5,1006.4,23.1,
162717,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693007560788,465,51.5,1006.5,22.7,
162735,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693008160732,495,52.0,1006.6,22.3,
162753,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693008760735,514,55.5,1006.6,21.6,
162771,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693009360685,503,56.0,1006.6,21.3,
162788,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693009960639,492,56.0,1006.5,21.1,
162806,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693010560629,525,58.0,1006.6,21.0,
162825,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693011160611,500,57.0,1006.6,20.9,
162843,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693011762279,522,60.0,1006.5,20.4,
162863,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693012360551,513,58.5,1006.5,20.2,
162899,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693013560470,575,66.0,1006.5,19.7,
162917,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693014160452,556,66.5,1006.3,19.4,
162936,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693014760448,529,61.5,1006.4,19.5,
162954,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693015360397,557,61.5,1006.6,19.4,
162973,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693015960376,546,64.5,1006.6,19.1,
162991,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693016560349,558,63.5,1006.8,19.2,
163010,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693017160295,576,68.0,1006.8,18.8,
163028,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693017760287,596,69.5,1006.9,18.8,
163046,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693018360211,596,69.0,1006.8,18.4,
163064,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693018960223,564,68.0,1006.8,18.5,
163083,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693019560217,574,70.0,1006.5,18.3,
163101,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693020160189,540,69.5,1006.5,18.6,
163120,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693020760127,569,70.0,1006.7,18.5,
163139,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693021360106,542,67.5,1006.9,18.6,
163158,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693021960093,530,69.5,1006.9,18.5,
163176,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693022560054,527,71.5,1007.0,18.4,
163195,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693023160040,510,71.0,1007.0,18.5,
163213,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693023760004,519,70.5,1007.1,18.8,
163231,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693024359959,525,72.0,1007.0,18.7,
163248,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693024959944,517,73.0,1007.1,18.6,
163266,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693025559890,566,72.5,1007.2,18.7,
163284,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693026159890,537,74.5,1007.3,18.7,
163303,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693026759841,522,73.0,1007.5,19.1,
163320,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693027359833,504,71.0,1007.7,20.1,
163339,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693027959783,503,68.5,1007.7,21.4,
163357,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693028559778,497,64.5,1007.6,22.9,
163376,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693029159748,484,58.0,1007.5,24.4,
163394,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693029759718,488,53.5,1007.7,26.0,
163413,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693030359694,468,47.5,1007.5,27.6,
163431,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693030959660,451,46.0,1007.5,29.1,
163449,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693031559606,466,41.0,1007.4,30.4,
163467,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693032159607,467,38.0,1007.3,31.3,
163486,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693032759578,443,39.0,1007.3,32.2,
163503,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693033359534,441,38.5,1007.1,33.0,
163522,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693033959527,456,36.0,1007.0,33.1,
163537,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693034559484,446,34.5,1006.8,33.6,
163556,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693035159437,440,36.0,1006.7,33.8,
163574,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693035759423,417,37.0,1006.6,33.8,
163592,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693036359398,429,37.5,1006.5,34.0,
163610,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693036959373,442,38.0,1006.6,34.0,
163630,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693037559361,432,37.5,1006.5,34.7,
163647,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693038159321,452,35.5,1006.5,35.1,
163666,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693038759267,450,36.0,1006.6,35.2,
163684,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693039359317,418,34.5,1006.7,35.7,
163702,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693039959242,440,36.0,1006.7,35.8,
163720,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693040559185,431,35.0,1006.5,35.8,
163739,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693041159199,438,36.0,1006.4,36.2,
163756,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693041759152,435,35.0,1006.4,36.3,
163774,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693042359120,432,35.5,1006.4,36.6,
163792,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693042959105,417,35.5,1006.3,36.4,
163811,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693043559091,441,35.5,1006.1,36.3,
163829,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693044159060,440,36.5,1005.9,36.6,
163848,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693044759043,439,36.5,1005.9,36.7,
163866,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693045359004,444,34.5,1005.9,37.4,
163885,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693045958981,432,35.0,1005.9,37.3,
163902,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693046558955,438,35.0,1005.9,37.3,
163921,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693047158942,443,34.5,1005.7,37.4,
163939,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693047758909,433,35.5,1005.5,37.4,
163959,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693048358889,424,35.5,1005.4,37.7,
163974,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693048958848,430,34.0,1005.3,37.8,
163989,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693049558831,455,35.0,1005.1,37.8,
164004,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693050158815,431,34.5,1005.0,38.2,
164020,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693050758793,431,34.0,1004.8,38.2,
164036,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693051358760,433,32.5,1004.6,38.3,
164055,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693051958764,430,32.0,1004.6,38.2,
164073,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693052558730,438,32.5,1004.5,38.2,
164092,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693053158696,442,32.5,1004.6,38.1,
164110,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693053758682,444,32.5,1004.6,38.0,
164129,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693054358658,421,32.5,1004.4,38.3,
164147,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693054958624,416,32.0,1004.2,38.3,
164166,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693055558642,434,32.5,1004.0,38.1,
164183,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693056158586,418,32.5,1003.8,38.2,
164201,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693056758560,419,32.5,1003.2,38.4,
164220,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693057358544,453,32.5,1002.7,38.3,
164240,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693057958516,433,32.5,1003.5,38.4,
164257,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693058558546,432,32.5,1003.9,38.2,
164274,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693059158482,453,32.0,1004.2,37.8,
164292,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693059758454,410,31.5,1004.5,36.9,
164311,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693060358412,424,31.5,1004.4,36.8,
164329,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693060958396,418,33.5,1004.4,36.0,
164347,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693061558366,423,33.5,1004.5,35.1,
164366,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693062158343,451,35.0,1004.7,34.2,
164384,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693062758328,431,36.5,1004.9,33.8,
164403,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693063358274,440,37.0,1004.8,33.7,
164421,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693063958265,435,38.0,1004.7,33.3,
164440,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693064558235,431,37.5,1004.4,33.1,
164458,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693065158186,442,37.0,1004.3,33.0,
164477,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693065758178,439,38.0,1004.2,33.0,
164496,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693066358167,430,39.0,1004.5,32.8,
164514,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693066958121,436,41.5,1004.2,32.5,
164532,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693067558087,429,40.0,1004.2,33.4,
164551,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693068158073,447,37.5,1004.3,33.5,
164568,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693068758051,449,37.0,1004.0,33.7,
164587,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693069358018,438,40.5,1004.3,33.4,
164605,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693069958005,445,44.5,1004.4,31.9,
164623,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693070557929,420,47.5,1004.7,30.7,
164641,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693071157921,443,50.0,1004.6,29.7,
164660,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693071757910,443,52.5,1004.7,28.9,
164678,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693072357881,437,55.0,1005.0,27.9,
164696,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693072957842,451,57.0,1005.0,27.2,
164712,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693073557841,448,58.5,1005.1,26.8,
164731,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693074157779,463,59.0,1005.3,26.4,
164749,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693074757749,445,60.5,1005.4,26.1,
164769,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693075357726,473,61.5,1005.6,25.9,
164786,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693075957715,438,63.5,1005.6,25.5,
164805,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693076557670,451,63.0,1005.7,25.3,
164823,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693077157665,462,65.0,1005.9,24.8,
164842,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693077757582,483,66.5,1006.2,24.3,
164860,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693078357585,466,68.0,1006.2,23.9,
164879,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693078957513,482,69.0,1006.3,23.7,
164897,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693079559239,483,70.0,1006.4,23.4,
164916,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693080157505,486,71.0,1006.4,23.1,
164934,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693080757489,495,72.5,1006.5,22.9,
164953,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693081357461,462,71.5,1006.4,23.1,
164971,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693081957407,466,69.5,1006.3,23.4,
164990,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693082557387,473,70.5,1006.3,23.3,
165008,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693083157345,492,72.0,1006.3,23.2,
165027,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693083757335,468,72.0,1006.1,23.3,100.0
165046,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693084357321,462,71.5,1006.1,23.5,
165065,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693084957255,486,72.0,1006.1,23.4,
165083,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693085557225,473,72.0,1006.2,23.4,
165101,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693086157203,466,71.0,1006.1,23.5,
165119,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693086757174,475,72.5,1006.1,23.2,
165138,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693087357150,463,72.5,1006.2,23.2,
165156,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693087957127,469,73.0,1006.2,23.2,
165175,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693088557065,481,72.0,1005.8,23.3,
165193,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693089157062,500,73.0,1005.6,22.9,
165212,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693089757029,474,73.5,1005.3,22.6,
165230,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693090357010,491,74.5,1005.1,22.2,
165249,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693090956957,501,75.5,1005.0,21.9,
165267,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693091556985,512,76.5,1004.9,21.6,
165286,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693092158636,510,76.5,1005.0,21.0,
165304,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693092756871,510,76.5,1005.1,20.9,
165324,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693093356854,517,78.5,1005.2,20.5,
165342,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693093956834,515,79.5,1004.8,20.5,
165361,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693094556800,539,80.5,1004.9,20.1,
165379,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693095156788,524,80.5,1005.0,20.0,
165398,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693095756734,548,80.0,1005.1,19.7,
165416,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693096356700,536,80.5,1004.9,19.5,
165434,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693096956721,520,82.0,1005.0,19.5,
165452,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693097556657,518,82.5,1005.0,19.6,
165471,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693098156618,512,83.5,1004.7,19.8,
165489,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693098756608,497,81.5,1004.8,20.1,
165508,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693099356572,499,78.0,1004.9,20.8,
165526,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693099956520,520,78.0,1004.9,20.9,
165545,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693100556520,517,77.0,1004.7,20.8,
165562,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693101156480,497,75.0,1004.5,21.1,
165580,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693101758160,503,74.5,1004.6,21.1,
165598,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693102356426,512,74.5,1004.4,21.3,
165616,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693102956391,489,74.0,1004.3,21.3,
165633,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693103556352,470,70.0,1004.5,22.1,
165652,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693104156334,514,70.0,1004.5,22.4,
165669,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693104756316,466,63.5,1004.3,23.4,
165688,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693105357987,470,63.5,1004.4,23.7,
165706,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693105956278,479,63.5,1004.3,23.8,
165725,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693106556219,470,61.5,1004.1,23.9,
165743,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693107156173,476,62.0,1003.7,24.2,
165762,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693107756185,490,63.5,1003.8,23.8,
165780,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693108356135,481,64.0,1003.6,23.8,
165798,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693108956107,496,64.5,1003.4,23.6,
165816,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693109556074,508,65.0,1003.8,23.5,
165835,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693110156035,507,66.5,1003.6,23.3,
165853,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693110755963,474,63.5,1003.5,23.7,
165873,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693111355983,511,62.0,1003.2,23.9,
165891,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693111955963,484,62.5,1003.7,24.1,
165910,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693112555931,496,64.0,1003.9,23.8,
165928,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693113155917,519,65.5,1003.8,23.7,
165946,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693113755871,519,67.5,1003.8,23.2,
165963,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693114355826,528,68.5,1004.0,23.0,
165981,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693114955807,533,69.5,1004.0,22.8,
165999,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1693115555786,509,70.0,1004.0,22.7,
