id,ts_generation,device_identifier,line,electrical_conductivity,humidity,temperature,battery
186362,1693831099019,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,233,24.08,21.9,NULL
186380,1693831700390,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,233,24.08,21.9,NULL
186398,1693832301750,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,232,24.08,21.9,NULL
186418,1693832903114,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,231,23.99,22,NULL
186436,1693833504474,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,231,23.99,22,NULL
186454,1693834105863,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,231,24.08,22,NULL
186471,1693834707227,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,231,24.08,22.1,NULL
186491,1693835308614,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,231,24.08,22.1,NULL
186506,1693835909953,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,231,23.99,22.1,NULL
186524,1693836511324,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,230,23.99,22.2,NULL
186541,1693837112698,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,230,23.99,22.2,NULL
186558,1693837714084,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,229,23.99,22.2,NULL
186575,1693838315462,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,229,23.99,22.3,NULL
186593,1693838916825,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,229,23.99,22.3,NULL
186610,1693839518208,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,229,23.99,22.3,NULL
186627,1693840119578,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,229,23.99,22.3,NULL
186645,1693840720940,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,228,23.99,22.4,NULL
186663,1693841322325,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,228,23.99,22.4,NULL
186680,1693841923674,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,227,23.93,22.4,NULL
186715,1693843126433,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,227,23.93,22.4,NULL
186733,1693843727791,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,227,23.93,22.4,NULL
186750,1693844329180,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,227,23.93,22.5,NULL
186768,1693844930553,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,227,23.93,22.5,NULL
186787,1693845531921,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,227,23.99,22.5,NULL
186806,1693846133277,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,227,23.93,22.5,NULL
186823,1693846734654,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,226,23.93,22.5,NULL
186843,1693847336045,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,225,23.93,22.5,NULL
186858,1693847937397,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,225,23.93,22.5,NULL
186875,1693848538760,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,225,23.93,22.5,NULL
186892,1693849140134,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,225,23.93,22.6,NULL
186908,1693849741504,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,225,23.93,22.6,99
186924,1693850342864,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,225,23.93,22.6,NULL
186943,1693850944236,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,225,23.93,22.6,NULL
186958,1693851545608,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,225,23.93,22.6,NULL
186975,1693852146969,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,225,23.88,22.6,NULL
186993,1693852748342,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,224,23.88,22.6,NULL
187012,1693853349700,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,224,23.93,22.6,NULL
187030,1693853951070,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,224,23.88,22.6,NULL
187048,1693854552432,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,224,23.88,22.6,NULL
187063,1693855153809,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,224,23.88,22.6,NULL
187080,1693855755164,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,224,23.88,22.5,NULL
187098,1693856356532,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,223,23.88,22.6,NULL
187116,1693856957905,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,223,23.88,22.5,NULL
187134,1693857559253,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,223,23.88,22.5,NULL
187152,1693858160635,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,223,23.88,22.5,NULL
187171,1693858762013,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,223,23.88,22.5,NULL
187190,1693859363369,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,224,23.88,22.5,NULL
187207,1693859964741,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,224,23.88,22.5,NULL
187226,1693860566114,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,224,23.88,22.5,NULL
187245,1693861167482,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,223,23.88,22.4,NULL
187263,1693861768812,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,223,23.88,22.5,NULL
187281,1693862370193,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,223,23.88,22.4,NULL
187299,1693862971546,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,223,23.88,22.4,NULL
187316,1693863572908,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,223,23.88,22.4,NULL
187335,1693864174264,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,223,23.88,22.4,NULL
187351,1693864775624,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,223,23.88,22.4,NULL
187369,1693865377000,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,223,23.88,22.4,NULL
187388,1693865978354,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,222,23.82,22.3,NULL
187405,1693866579726,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,222,23.82,22.3,NULL
187420,1693867181098,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,222,23.82,22.3,NULL
187440,1693867782446,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,222,23.82,22.3,NULL
187457,1693868383826,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,223,23.82,22.3,NULL
187474,1693868985196,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,223,23.82,22.2,NULL
187490,1693869586540,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,223,23.82,22.2,NULL
187508,1693870187902,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,223,23.82,22.2,NULL
187523,1693870789271,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,223,23.82,22.2,NULL
187543,1693871390642,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,222,23.82,22.2,NULL
187560,1693871991987,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,222,23.82,22.2,NULL
187577,1693872593373,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,222,23.82,22.2,NULL
187595,1693873194710,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,222,23.82,22.1,NULL
187613,1693873796083,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,222,23.82,22.1,NULL
187630,1693874397450,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,222,23.82,22.1,NULL
187649,1693874998825,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,222,23.82,22.1,NULL
187667,1693875600167,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,221,23.82,22.1,NULL
187686,1693876201544,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,222,23.82,22.1,NULL
187704,1693876802909,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,222,23.82,22,NULL
187722,1693877404263,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,222,23.82,22,NULL
187739,1693878005618,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,222,23.82,22,NULL
187757,1693878606989,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,222,23.82,22,NULL
187776,1693879208351,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,222,23.82,21.9,NULL
187793,1693879809714,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,222,23.82,21.9,NULL
187806,1693880411069,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,222,23.82,21.9,NULL
187823,1693881012439,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,222,23.82,21.9,NULL
187857,1693882215177,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,221,23.82,21.9,NULL
187874,1693882816531,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,221,23.77,21.8,NULL
187892,1693883417887,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,221,23.77,21.8,NULL
187909,1693884019247,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,221,23.77,21.8,NULL
187927,1693884620628,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,222,23.77,21.8,NULL
187947,1693885221993,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,222,23.77,21.8,NULL
187965,1693885823343,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,221,23.82,21.8,NULL
187982,1693886424724,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,221,23.77,21.7,NULL
188002,1693887026081,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,221,23.77,21.7,NULL
188036,1693888228815,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,221,23.77,21.7,NULL
188053,1693888830187,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,221,23.77,21.7,NULL
188072,1693889431559,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,221,23.77,21.7,NULL
188089,1693890032911,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,221,23.77,21.6,NULL
188106,1693890634272,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,220,23.77,21.6,NULL
188123,1693891235646,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,220,23.77,21.6,NULL
188141,1693891836990,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,220,23.77,21.6,NULL
188157,1693892438376,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,221,23.77,21.6,NULL
188174,1693893039748,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,221,23.77,21.6,NULL
188192,1693893641098,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,221,23.77,21.5,NULL
188211,1693894242474,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,221,23.71,21.5,NULL
188229,1693894843831,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,220,23.77,21.5,NULL
188245,1693895445218,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,220,23.77,21.5,NULL
188263,1693896046575,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,220,23.77,21.5,NULL
188281,1693896647947,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,220,23.77,21.5,NULL
188300,1693897249301,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,220,23.77,21.4,NULL
188317,1693897850654,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,219,23.77,21.4,NULL
188333,1693898452035,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,219,23.77,21.4,NULL
188350,1693899053387,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,219,23.77,21.4,NULL
188368,1693899654763,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,219,23.71,21.4,NULL
188384,1693900256120,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,219,23.77,21.4,NULL
188401,1693900857483,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,219,23.77,21.4,NULL
188419,1693901458852,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,218,23.71,21.4,NULL
188437,1693902060208,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,218,23.71,21.4,NULL
188454,1693902661568,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,218,23.71,21.4,NULL
188472,1693903262927,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,218,23.77,21.4,NULL
188489,1693903864277,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,217,23.71,21.4,NULL
188505,1693904465647,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,217,23.71,21.3,NULL
188523,1693905067013,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,216,23.71,21.4,NULL
188541,1693905668392,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,216,23.71,21.3,NULL
188560,1693906269774,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,216,23.71,21.4,NULL
188576,1693906871134,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,216,23.71,21.3,NULL
188594,1693907472515,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,216,23.71,21.3,NULL
188610,1693908073873,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,216,23.71,21.4,NULL
188628,1693908675256,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,216,23.67,21.4,NULL
188645,1693909276644,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,215,23.67,21.4,NULL
188664,1693909877972,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,215,23.71,21.4,NULL
188683,1693910479342,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,215,23.67,21.4,NULL
188701,1693911080717,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,215,23.67,21.4,NULL
188719,1693911682065,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,215,23.67,21.4,NULL
188738,1693912283447,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,214,23.67,21.4,NULL
188757,1693912884804,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,214,23.67,21.4,NULL
188776,1693913486187,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,213,23.67,21.5,NULL
188793,1693914087543,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,212,23.67,21.5,NULL
188811,1693914688919,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,212,23.67,21.5,NULL
188829,1693915290273,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,212,23.67,21.5,NULL
188846,1693915891641,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,212,23.67,21.5,NULL
188864,1693916493029,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,211,23.67,21.5,NULL
188881,1693917094375,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,211,23.67,21.5,NULL
188899,1693917695743,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,211,23.67,21.6,NULL
188915,1693918297129,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,211,23.67,21.6,NULL
188933,1693918898494,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,211,23.67,21.6,NULL
188951,1693919499854,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,211,23.62,21.6,NULL
188967,1693920101231,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,210,23.62,21.6,NULL
188985,1693920702585,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,209,23.67,21.6,NULL
189003,1693921303955,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,209,23.62,21.7,NULL
189022,1693921905318,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,209,23.62,21.7,NULL
189038,1693922506674,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,209,23.62,21.7,NULL
189057,1693923108055,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,208,23.62,21.7,NULL
189074,1693923709402,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,208,23.62,21.7,NULL
189091,1693924310775,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,208,23.62,21.8,NULL
189109,1693924912164,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,208,23.62,21.8,NULL
189126,1693925513527,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,208,23.62,21.8,NULL
189143,1693926114891,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,208,23.56,21.8,NULL
189160,1693926716261,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,206,23.56,21.8,NULL
189178,1693927317627,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,206,23.56,21.9,NULL
189198,1693927918996,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,206,23.56,21.9,NULL
189214,1693928520355,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,206,23.56,21.9,NULL
189233,1693929121713,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,206,23.56,21.9,NULL
189251,1693929723096,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,206,23.56,21.9,NULL
189271,1693930324456,91738f0250e567c5c673d2217596991d2eec0cc6da56ca2b83821cfea5ba5349,1,206,23.56,21.9,NULL
